Date,Open,High,Low,Close,Voulume
2023. 1. 12 오후 4:00:00,10969.26,11027.75,10797.12,11001.11,
2023. 1. 13 오후 4:00:00,10906.37,11084.01,10900.16,11079.16,
2023. 1. 17 오후 4:00:00,11070,11145.44,11024.72,11095.11,
2023. 1. 18 오후 4:00:00,11170.95,11223.41,10952.05,10957.01,
2023. 1. 19 오후 4:00:00,10890.4,10932.52,10804.57,10852.27,
2023. 1. 20 오후 4:00:00,10924.66,11143.17,10885.65,11140.43,
2023. 1. 23 오후 4:00:00,11171.94,11405.5,11144.03,11364.41,
2023. 1. 24 오후 4:00:00,11302.93,11378.15,11282.65,11334.27,
2023. 1. 25 오후 4:00:00,11146.53,11334.22,11069.18,11313.36,
2023. 1. 26 오후 4:00:00,11458.41,11516.05,11341.19,11512.41,
2023. 1. 27 오후 4:00:00,11470.47,11691.89,11470.27,11621.71,
2023. 1. 30 오후 4:00:00,11512.34,11553.31,11388.54,11393.81,
2023. 1. 31 오후 4:00:00,11398.58,11586.01,11398.37,11584.55,
2023. 2. 1 오후 4:00:00,11573.14,11904.02,11500.33,11816.32,
2023. 2. 2 오후 4:00:00,12065.15,12269.56,12024.14,12200.82,
2023. 2. 3 오후 4:00:00,11946.86,12231.31,11946.86,12006.96,
2023. 2. 6 오후 4:00:00,11904.41,11973.41,11843.49,11887.45,
2023. 2. 7 오후 4:00:00,11891.25,12150.22,11836.78,12113.79,
2023. 2. 8 오후 4:00:00,12069.12,12096.39,11890.09,11910.52,
2023. 2. 9 오후 4:00:00,12069.1,12070.96,11745.11,11789.58,
2023. 2. 10 오후 4:00:00,11714.6,11775.8,11630.54,11718.12,
2023. 2. 13 오후 4:00:00,11759.09,11910.92,11719.73,11891.79,
2023. 2. 14 오후 4:00:00,11808.2,11999.85,11760.57,11960.15,
2023. 2. 15 오후 4:00:00,11905.12,12071.29,11876.82,12070.59,
2023. 2. 16 오후 4:00:00,11896.31,12040.34,11853.36,11855.83,
2023. 2. 17 오후 4:00:00,11777.51,11803.22,11673.21,11787.27,
2023. 2. 21 오후 4:00:00,11640.37,11684.14,11491.18,11492.3,
2023. 2. 22 오후 4:00:00,11517.2,11582.52,11445.17,11507.07,
2023. 2. 23 오후 4:00:00,11636.93,11638.98,11432.58,11590.4,
2023. 2. 24 오후 4:00:00,11404.18,11434.36,11334.47,11394.94,
2023. 2. 27 오후 4:00:00,11517.19,11565.23,11444.6,11466.98,
2023. 2. 28 오후 4:00:00,11451.05,11548.23,11435.39,11455.54,
2023. 3. 1 오후 4:00:00,11447.58,11479,11349.87,11379.48,
2023. 3. 2 오후 4:00:00,11273.77,11487.59,11273.61,11462.98,
2023. 3. 3 오후 4:00:00,11524.65,11699.63,11514.74,11689.01,
2023. 3. 6 오후 4:00:00,11736.87,11827.92,11667.48,11675.74,
2023. 3. 7 오후 4:00:00,11670.98,11705.97,11512.03,11530.33,
2023. 3. 8 오후 4:00:00,11553.09,11601.23,11487.75,11576,
2023. 3. 9 오후 4:00:00,11578.31,11667.12,11319.98,11338.36,
2023. 3. 10 오후 4:00:00,11325.36,11373.81,11093.86,11138.89,
2023. 3. 13 오후 4:00:00,11041.46,11326.73,10982.8,11188.84,
2023. 3. 14 오후 4:00:00,11357.74,11467.02,11284.93,11428.15,
2023. 3. 15 오후 4:00:00,11291.17,11447.9,11238.44,11434.05,
2023. 3. 16 오후 4:00:00,11384.87,11733.8,11365.49,11717.28,
2023. 3. 17 오후 4:00:00,11696.35,11773.11,11562.63,11630.51,
2023. 3. 20 오후 4:00:00,11614.39,11695.55,11550.69,11675.54,
2023. 3. 21 오후 4:00:00,11764.79,11879.16,11724.91,11860.11,
2023. 3. 22 오후 4:00:00,11857.5,12013.99,11666.85,11669.96,
2023. 3. 23 오후 4:00:00,11811.32,11962.69,11684.52,11787.4,
2023. 3. 24 오후 4:00:00,11747.62,11826.23,11670.67,11823.96,
2023. 3. 27 오후 4:00:00,11868.54,11903.21,11739.05,11768.84,
2023. 3. 28 오후 4:00:00,11752.76,11752.76,11635.03,11716.08,
2023. 3. 29 오후 4:00:00,11855.59,11941.6,11823.35,11926.24,
2023. 3. 30 오후 4:00:00,12010.45,12044.79,11953.37,12013.47,
2023. 3. 31 오후 4:00:00,12031.54,12227.93,12030.44,12221.91,
2023. 4. 3 오후 4:00:00,12146.09,12196.34,12086.52,12189.45,
2023. 4. 4 오후 4:00:00,12208.49,12224.68,12081.81,12126.33,
2023. 4. 5 오후 4:00:00,12081.76,12086.75,11931.85,11996.86,
2023. 4. 6 오후 4:00:00,11939.08,12098.5,11898.36,12087.96,
2023. 4. 10 오후 4:00:00,11975.14,12084.95,11924.2,12084.36,
2023. 4. 11 오후 4:00:00,12080.24,12091.27,12011.4,12031.88,
2023. 4. 12 오후 4:00:00,12110.87,12134.5,11916.54,11929.34,
2023. 4. 13 오후 4:00:00,11997.42,12178.8,11995.94,12166.27,
2023. 4. 14 오후 4:00:00,12117.91,12205.72,12026.55,12123.47,
2023. 4. 17 오후 4:00:00,12108.23,12159.02,12064.1,12157.72,
2023. 4. 18 오후 4:00:00,12234.56,12245.43,12110.23,12153.41,
2023. 4. 19 오후 4:00:00,12063.68,12191.1,12060.17,12157.23,
2023. 4. 20 오후 4:00:00,12039.08,12155.96,12011.95,12059.56,
2023. 4. 21 오후 4:00:00,12046.03,12097.15,11986.82,12072.46,
2023. 4. 24 오후 4:00:00,12053.47,12103.58,11960.31,12037.2,
2023. 4. 25 오후 4:00:00,11968.81,11990.46,11798.77,11799.16,
2023. 4. 26 오후 4:00:00,11913.23,11967.99,11833.07,11854.35,
2023. 4. 27 오후 4:00:00,11972.15,12154.01,11950.92,12142.24,
2023. 4. 28 오후 4:00:00,12117.54,12227.72,12082.57,12226.58,
2023. 5. 1 오후 4:00:00,12210.05,12261.32,12181.08,12212.6,
2023. 5. 2 오후 4:00:00,12198.02,12206.58,12015.23,12080.51,
2023. 5. 3 오후 4:00:00,12097.04,12212.55,12022.46,12025.33,
2023. 5. 4 오후 4:00:00,11997.34,12033.15,11925.37,11966.4,
2023. 5. 5 오후 4:00:00,12073.03,12264.83,12065.72,12235.41,
2023. 5. 8 오후 4:00:00,12231.68,12264.99,12178.26,12256.92,
2023. 5. 9 오후 4:00:00,12195.78,12216.13,12174.06,12179.55,
2023. 5. 10 오후 4:00:00,12286.66,12337.69,12180.86,12306.44,
2023. 5. 11 오후 4:00:00,12321.26,12347.38,12255.44,12328.51,
2023. 5. 12 오후 4:00:00,12350.52,12364.65,12209.58,12284.74,
2023. 5. 15 오후 4:00:00,12301.17,12376.4,12263.35,12365.21,
2023. 5. 16 오후 4:00:00,12327.05,12403.81,12324.52,12343.05,
2023. 5. 17 오후 4:00:00,12388.58,12514.07,12335.02,12500.57,
2023. 5. 18 오후 4:00:00,12513.87,12698.5,12512.27,12688.84,
2023. 5. 19 오후 4:00:00,12709.46,12731.73,12624.06,12657.9,
2023. 5. 22 오후 4:00:00,12664.44,12756.23,12655.26,12720.78,
2023. 5. 23 오후 4:00:00,12652.88,12709.74,12554.43,12560.25,
2023. 5. 24 오후 4:00:00,12481.9,12529.63,12415.85,12484.16,
2023. 5. 25 오후 4:00:00,12706.44,12736.92,12604.89,12698.09,
2023. 5. 26 오후 4:00:00,12736.42,13001.91,12729.74,12975.69,
2023. 5. 30 오후 4:00:00,13109.1,13154.29,12968.12,13017.43,
2023. 5. 31 오후 4:00:00,12968.38,13029.08,12889.37,12935.29,
2023. 6. 1 오후 4:00:00,12944.46,13141.83,12903.63,13100.98,
2023. 6. 2 오후 4:00:00,13190.48,13256.21,13125.86,13240.77,
2023. 6. 5 오후 4:00:00,13238.48,13330.65,13194.95,13229.43,
2023. 6. 6 오후 4:00:00,13199.59,13306.21,13165.65,13276.42,
2023. 6. 7 오후 4:00:00,13295.26,13361.9,13089.48,13104.9,
2023. 6. 8 오후 4:00:00,13113.27,13248.6,13101.18,13238.52,
2023. 6. 9 오후 4:00:00,13312.4,13385.95,13229.33,13259.14,
2023. 6. 12 오후 4:00:00,13326.37,13465.91,13302.58,13461.92,
2023. 6. 13 오후 4:00:00,13566.53,13594.4,13473.19,13573.32,
2023. 6. 14 오후 4:00:00,13570.56,13661.74,13455.99,13626.48,
2023. 6. 15 오후 4:00:00,13572.88,13828.17,13561.37,13782.82,
2023. 6. 16 오후 4:00:00,13859.07,13864.06,13680.96,13689.57,
2023. 6. 20 오후 4:00:00,13642.3,13711.18,13561.84,13667.29,
2023. 6. 21 오후 4:00:00,13620.87,13638.57,13460.94,13502.2,
2023. 6. 22 오후 4:00:00,13443.41,13631.85,13441.56,13630.61,
2023. 6. 23 오후 4:00:00,13484.1,13572.19,13442.65,13492.52,
2023. 6. 26 오후 4:00:00,13468.75,13573.57,13334.42,13335.78,
2023. 6. 27 오후 4:00:00,13389.25,13578.8,13366.97,13555.67,
2023. 6. 28 오후 4:00:00,13506.02,13654.14,13495.73,13591.75,
2023. 6. 29 오후 4:00:00,13592.36,13618.53,13540.26,13591.33,
2023. 6. 30 오후 4:00:00,13719.98,13816.68,13716.16,13787.92,
2023. 7. 3 오후 1:05:00,13798.7,13839.09,13773.41,13816.77,
2023. 7. 5 오후 4:00:00,13772.1,13844.5,13764.25,13791.65,
2023. 7. 6 오후 4:00:00,13653.17,13689.52,13567.26,13679.04,
2023. 7. 7 오후 4:00:00,13668.07,13804.51,13656.74,13660.72,
2023. 7. 10 오후 4:00:00,13645.37,13692.41,13584.87,13685.48,
2023. 7. 11 오후 4:00:00,13709.82,13774.83,13643.32,13760.7,
2023. 7. 12 오후 4:00:00,13915.64,13963.45,13842.13,13918.96,
2023. 7. 13 오후 4:00:00,14021.15,14163.81,14012.24,14138.57,
2023. 7. 14 오후 4:00:00,14166.66,14232.11,14081.96,14113.7,
2023. 7. 17 오후 4:00:00,14149.92,14274.41,14138.01,14244.95,
2023. 7. 18 오후 4:00:00,14212.25,14396.69,14176.11,14353.64,
2023. 7. 19 오후 4:00:00,14398.53,14446.55,14317.09,14358.02,
2023. 7. 20 오후 4:00:00,14273.29,14309.92,14030.63,14063.31,
2023. 7. 21 오후 4:00:00,14148.18,14179.01,14020.45,14032.81,
2023. 7. 24 오후 4:00:00,14081.63,14110.15,13997.13,14058.87,
2023. 7. 25 오후 4:00:00,14093.24,14201.91,14092.52,14144.56,
2023. 7. 26 오후 4:00:00,14123.52,14187.35,14041.95,14127.28,
2023. 7. 27 오후 4:00:00,14319.16,14360.2,14006.93,14050.11,
2023. 7. 28 오후 4:00:00,14199.83,14344.35,14188.1,14316.66,
2023. 7. 31 오후 4:00:00,14337.9,14370.91,14292.76,14346.02,
2023. 8. 1 오후 4:00:00,14274.93,14309.21,14215.64,14283.91,
2023. 8. 2 오후 4:00:00,14132.73,14133.85,13914.81,13973.45,
2023. 8. 3 오후 4:00:00,13899.76,14032.28,13881.35,13959.72,
2023. 8. 4 오후 4:00:00,14025.96,14119.22,13892.07,13892.07,
2023. 8. 7 오후 4:00:00,13972.45,13997.15,13864.92,13977.12,
2023. 8. 8 오후 4:00:00,13875.45,13899.74,13769.34,13867.19,
2023. 8. 9 오후 4:00:00,13897.61,13898.54,13698.39,13705.08,
2023. 8. 10 오후 4:00:00,13818.25,13947.16,13686.52,13721.03,
2023. 8. 11 오후 4:00:00,13633.65,13720.33,13609.98,13644.85,
2023. 8. 14 오후 4:00:00,13599,13789.16,13582.49,13788.33,
2023. 8. 15 오후 4:00:00,13760.48,13774.98,13611.94,13631.05,
2023. 8. 16 오후 4:00:00,13593.17,13644.32,13473.03,13474.63,
2023. 8. 17 오후 4:00:00,13527.3,13535.09,13303.45,13316.93,
2023. 8. 18 오후 4:00:00,13190.02,13335.87,13161.77,13290.78,
2023. 8. 21 오후 4:00:00,13347.26,13516.86,13325.59,13497.59,
2023. 8. 22 오후 4:00:00,13593.95,13598.77,13484.38,13505.87,
2023. 8. 23 오후 4:00:00,13532.43,13757,13532.43,13721.03,
2023. 8. 24 오후 4:00:00,13834.31,13834.69,13462.84,13463.97,
2023. 8. 25 오후 4:00:00,13514.37,13633.42,13376.35,13590.65,
2023. 8. 28 오후 4:00:00,13695.36,13735.98,13626.64,13705.13,
2023. 8. 29 오후 4:00:00,13687.23,13959.81,13677.06,13943.76,
2023. 8. 30 오후 4:00:00,13961.77,14050.82,13924.2,14019.31,
2023. 8. 31 오후 4:00:00,14041.54,14114.68,14010.48,14034.97,
2023. 9. 1 오후 4:00:00,14129.96,14149.62,13982.42,14031.82,
2023. 9. 5 오후 4:00:00,13994.54,14060.85,13945.65,14020.95,
2023. 9. 6 오후 4:00:00,13988.81,14001.95,13802.42,13872.47,
2023. 9. 7 오후 4:00:00,13675.11,13774.63,13642.47,13748.83,
2023. 9. 8 오후 4:00:00,13754.71,13843.37,13733.18,13761.53,
2023. 9. 11 오후 4:00:00,13884.03,13937.47,13805.13,13917.91,
2023. 9. 12 오후 4:00:00,13858.94,13913.6,13763.69,13773.63,
2023. 9. 13 오후 4:00:00,13773.67,13868.57,13733.82,13813.59,
2023. 9. 14 오후 4:00:00,13889.76,13957.57,13810.66,13926.05,
2023. 9. 15 오후 4:00:00,13889.2,13895.75,13684.24,13708.34,
2023. 9. 18 오후 4:00:00,13669.96,13751.28,13663.46,13710.24,
2023. 9. 19 오후 4:00:00,13649.44,13705.15,13578.87,13678.19,
2023. 9. 20 오후 4:00:00,13710.26,13727.81,13467.28,13469.13,
2023. 9. 21 오후 4:00:00,13328.06,13362.23,13222.56,13223.99,
2023. 9. 22 오후 4:00:00,13287.17,13353.22,13200.64,13211.81,
2023. 9. 25 오후 4:00:00,13172.54,13277.83,13132,13271.32,
2023. 9. 26 오후 4:00:00,13180.96,13199.13,13033.4,13063.61,
2023. 9. 27 오후 4:00:00,13115.36,13156.37,12963.16,13092.85,
2023. 9. 28 오후 4:00:00,13043.37,13270.97,13025.11,13201.28,
2023. 9. 29 오후 4:00:00,13337.71,13382.98,13177.09,13219.32,
2023. 10. 2 오후 4:00:00,13217.99,13364.03,13204.08,13307.77,
2023. 10. 3 오후 4:00:00,13229.68,13280.04,13008.6,13059.47,
2023. 10. 4 오후 4:00:00,13092.92,13258.76,13072.51,13236.01,
2023. 10. 5 오후 4:00:00,13228.12,13251.18,13087.57,13219.83,
2023. 10. 6 오후 4:00:00,13127.68,13472.27,13099.03,13431.34,
2023. 10. 9 오후 4:00:00,13326.22,13509.3,13277.48,13484.24,
2023. 10. 10 오후 4:00:00,13505.81,13659.63,13491.81,13562.84,
2023. 10. 11 오후 4:00:00,13619.21,13671.11,13549.29,13659.68,
2023. 10. 12 오후 4:00:00,13672.47,13714.14,13491.56,13574.22,
2023. 10. 13 오후 4:00:00,13613.59,13619.54,13361.85,13407.23,
2023. 10. 16 오후 4:00:00,13453.81,13598.05,13447.17,13567.98,
2023. 10. 17 오후 4:00:00,13419.87,13602.25,13364.74,13533.75,
2023. 10. 18 오후 4:00:00,13439.68,13499.74,13275.3,13314.3,
2023. 10. 19 오후 4:00:00,13354.8,13404.73,13157.33,13186.18,
2023. 10. 20 오후 4:00:00,13157.77,13177.35,12977.44,12983.81,
2023. 10. 23 오후 4:00:00,12930.85,13143.23,12848.83,13018.33,
2023. 10. 24 오후 4:00:00,13084.99,13170.39,13022.85,13139.88,
2023. 10. 25 오후 4:00:00,13039.86,13042.52,12804.3,12821.22,
2023. 10. 26 오후 4:00:00,12768.97,12818.14,12543.86,12595.61,
2023. 10. 27 오후 4:00:00,12718.69,12772.43,12600.57,12643.01,
2023. 10. 30 오후 4:00:00,12750.47,12842.96,12691.56,12789.48,
2023. 10. 31 오후 4:00:00,12786.62,12859.4,12697.04,12851.24,
2023. 11. 1 오후 4:00:00,12887.06,13072.43,12875.2,13061.47,
2023. 11. 2 오후 4:00:00,13230.49,13302.18,13177.64,13294.19,
2023. 11. 3 오후 4:00:00,13362.85,13520.28,13344.73,13478.28,
2023. 11. 6 오후 4:00:00,13514.08,13551.62,13435.99,13518.78,
2023. 11. 7 오후 4:00:00,13555.79,13675.46,13516.56,13639.86,
2023. 11. 8 오후 4:00:00,13660.22,13684.87,13573.58,13650.41,
2023. 11. 9 오후 4:00:00,13693.7,13697.82,13506.02,13521.45,
2023. 11. 10 오후 4:00:00,13571.19,13802.53,13556.35,13798.11,
2023. 11. 13 오후 4:00:00,13745.96,13805.11,13687.78,13767.74,
2023. 11. 14 오후 4:00:00,14015.37,14124.06,14003.14,14094.38,
2023. 11. 15 오후 4:00:00,14147.27,14194.36,14060.7,14103.84,
2023. 11. 16 오후 4:00:00,14066.88,14130.45,14033.79,14113.67,
2023. 11. 17 오후 4:00:00,14101.44,14154.32,14063.93,14125.48,
2023. 11. 20 오후 4:00:00,14134.75,14309.8,14134.2,14284.53,
2023. 11. 21 오후 4:00:00,14217.23,14237.5,14146.31,14199.98,
2023. 11. 22 오후 4:00:00,14283.82,14359.61,14226.63,14265.86,
2023. 11. 24 오후 1:05:00,14238.04,14270.28,14214.13,14250.86,
2023. 11. 27 오후 4:00:00,14239.31,14305.71,14205.24,14241.02,
2023. 11. 28 오후 4:00:00,14224.63,14303.66,14195.72,14281.76,
2023. 11. 29 오후 4:00:00,14367.11,14423.22,14247.89,14258.49,
2023. 11. 30 오후 4:00:00,14265.05,14289.2,14127.06,14226.22,
2023. 12. 1 오후 4:00:00,14181.35,14311.95,14135,14305.03,
2023. 12. 4 오후 4:00:00,14168.66,14197.52,14058.52,14185.49,
2023. 12. 5 오후 4:00:00,14126.4,14285.66,14121.76,14229.91,
2023. 12. 6 오후 4:00:00,14325.62,14327.64,14138.51,14146.71,
2023. 12. 7 오후 4:00:00,14230.44,14353.11,14220.87,14339.99,
2023. 12. 8 오후 4:00:00,14279.46,14416.92,14264.96,14403.97,
2023. 12. 11 오후 4:00:00,14340.13,14436.08,14324.57,14432.49,
2023. 12. 12 오후 4:00:00,14423.01,14533.4,14385.39,14533.4,
2023. 12. 13 오후 4:00:00,14555.68,14743.56,14517.53,14733.96,
2023. 12. 14 오후 4:00:00,14798.72,14855.62,14642.23,14761.56,
2023. 12. 15 오후 4:00:00,14797.46,14848.41,14753.16,14813.92,
2023. 12. 18 오후 4:00:00,14814.02,14938.04,14811.82,14905.19,
2023. 12. 19 오후 4:00:00,14923.02,15003.8,14921.6,15003.22,
2023. 12. 20 오후 4:00:00,14973.36,15069.29,14776.29,14777.94,
2023. 12. 21 오후 4:00:00,14923.14,14970.81,14837.47,14963.87,
2023. 12. 22 오후 4:00:00,15006.18,15047.19,14927.12,14992.97,
2023. 12. 26 오후 4:00:00,15028.69,15101.18,15024.06,15074.57,
2023. 12. 27 오후 4:00:00,15089.66,15114.08,15051.67,15099.18,
2023. 12. 28 오후 4:00:00,15142.1,15150.07,15087.22,15095.14,
2023. 12. 29 오후 4:00:00,15099.2,15111.41,14955.37,15011.35,
2024. 1. 2 오후 4:00:00,14873.7,14887.8,14682.38,14765.94,
2024. 1. 3 오후 4:00:00,14641.47,14694.58,14577.44,14592.21,
2024. 1. 4 오후 4:00:00,14532.23,14632.77,14504.78,14510.3,
2024. 1. 5 오후 4:00:00,14500.11,14625.19,14477.57,14524.07,
2024. 1. 8 오후 4:00:00,14564.47,14846.9,14560.2,14843.77,
2024. 1. 9 오후 4:00:00,14744.13,14894.32,14716.71,14857.71,
2024. 1. 10 오후 4:00:00,14877.7,14998.2,14842.7,14969.65,
2024. 1. 11 오후 4:00:00,15020.95,15063.61,14800.38,14970.19,
2024. 1. 12 오후 4:00:00,15001.01,15047.25,14931.88,14972.76,
2024. 1. 16 오후 4:00:00,14908.26,15004.35,14863.81,14944.35,
2024. 1. 17 오후 4:00:00,14814.77,14865.76,14706.23,14855.62,
2024. 1. 18 오후 4:00:00,14994.52,15066.81,14911.11,15055.65,
2024. 1. 19 오후 4:00:00,15122.38,15310.97,15087.2,15310.97,
2024. 1. 22 오후 4:00:00,15393.05,15438.85,15333.63,15360.29,
2024. 1. 23 오후 4:00:00,15391.41,15432.35,15337.23,15425.94,
2024. 1. 24 오후 4:00:00,15560.61,15629.07,15468.91,15481.92,
2024. 1. 25 오후 4:00:00,15555.62,15597.25,15430.68,15510.5,
2024. 1. 26 오후 4:00:00,15474.85,15538.84,15433.04,15455.36,
2024. 1. 29 오후 4:00:00,15470.66,15630.59,15449.87,15628.04,
2024. 1. 30 오후 4:00:00,15604.08,15619.23,15484.67,15509.9,
2024. 1. 31 오후 4:00:00,15324.19,15405.56,15158.49,15164.01,
2024. 2. 1 오후 4:00:00,15254.02,15372.13,15208.88,15361.64,
2024. 2. 2 오후 4:00:00,15403.16,15664.21,15366.78,15628.95,
2024. 2. 5 오후 4:00:00,15613.99,15637.88,15471.68,15597.68,
2024. 2. 6 오후 4:00:00,15638.19,15652.75,15515.25,15609,
2024. 2. 7 오후 4:00:00,15690.35,15770.68,15645.81,15756.64,
2024. 2. 8 오후 4:00:00,15762.23,15813.27,15739.18,15793.72,
2024. 2. 9 오후 4:00:00,15842.38,16007.29,15831.76,15990.66,
2024. 2. 12 오후 4:00:00,15980.62,16080.07,15917.87,15942.55,
2024. 2. 13 오후 4:00:00,15598.88,15770.42,15551.44,15655.6,
2024. 2. 14 오후 4:00:00,15781.71,15865.51,15683.94,15859.15,
2024. 2. 15 오후 4:00:00,15865.3,15911.22,15779.72,15906.17,
2024. 2. 16 오후 4:00:00,15910.43,15917.41,15752.02,15775.65,
2024. 2. 20 오후 4:00:00,15679.84,15730.47,15508.5,15630.78,
2024. 2. 21 오후 4:00:00,15532.12,15583.68,15451.65,15580.87,
2024. 2. 22 오후 4:00:00,15904.48,16061.82,15869.24,16041.62,
2024. 2. 23 오후 4:00:00,16094.8,16134.22,15954.5,15996.82,
2024. 2. 26 오후 4:00:00,16014.45,16054.9,15973.9,15976.25,
2024. 2. 27 오후 4:00:00,16013.98,16046.1,15940.51,16035.3,
2024. 2. 28 오후 4:00:00,15969.14,16003.56,15924.72,15947.74,
2024. 2. 29 오후 4:00:00,16059.34,16115.96,15931.7,16091.92,
2024. 3. 1 오후 4:00:00,16109.83,16302.24,16096.6,16274.94,
2024. 3. 4 오후 4:00:00,16264.21,16289.06,16199.06,16207.51,
2024. 3. 5 오후 4:00:00,16077.74,16087.57,15862.63,15939.59,
2024. 3. 6 오후 4:00:00,16092,16128.56,15956.66,16031.54,
2024. 3. 7 오후 4:00:00,16147.32,16309.02,16096.01,16273.38,
2024. 3. 8 오후 4:00:00,16322.1,16449.7,16059.5,16085.11,
2024. 3. 11 오후 4:00:00,16052.63,16085.95,15978.04,16019.27,
2024. 3. 12 오후 4:00:00,16116.98,16275.45,15992.98,16265.64,
2024. 3. 13 오후 4:00:00,16220.11,16233.3,16143.34,16177.77,
2024. 3. 14 오후 4:00:00,16209.19,16245.32,16039.68,16128.53,
2024. 3. 15 오후 4:00:00,16043.58,16055.33,15925.91,15973.17,
2024. 3. 18 오후 4:00:00,16154.92,16247.59,16094.17,16103.45,
2024. 3. 19 오후 4:00:00,16031.93,16175.59,15951.86,16166.79,
2024. 3. 20 오후 4:00:00,16185.76,16377.44,16127.48,16369.41,
2024. 3. 21 오후 4:00:00,16517.24,16538.86,16393.9,16401.84,
2024. 3. 22 오후 4:00:00,16387.83,16467.62,16361,16428.82,
2024. 3. 25 오후 4:00:00,16335.3,16441.17,16315.72,16384.47,
2024. 3. 26 오후 4:00:00,16446.85,16476.38,16312.95,16315.7,
2024. 3. 27 오후 4:00:00,16424.76,16431.83,16279.17,16399.52,
2024. 3. 28 오후 4:00:00,16377.23,16420.92,16347.38,16379.46,
2024. 4. 1 오후 4:00:00,16397.05,16490.65,16327.89,16396.83,
2024. 4. 2 오후 4:00:00,16199.24,16251.41,16137.24,16240.45,
2024. 4. 3 오후 4:00:00,16178.8,16340.74,16169.31,16277.46,
2024. 4. 4 오후 4:00:00,16418.57,16468.04,16046.56,16049.08,
2024. 4. 5 오후 4:00:00,16095.4,16326.5,16080.49,16248.52,
2024. 4. 8 오후 4:00:00,16285.18,16323.6,16220.72,16253.96,
2024. 4. 9 오후 4:00:00,16328.76,16348.18,16141.15,16306.64,
2024. 4. 10 오후 4:00:00,16104.01,16200.1,16092.02,16170.36,
2024. 4. 11 오후 4:00:00,16236.2,16464.6,16154.65,16442.2,
2024. 4. 12 오후 4:00:00,16293.03,16341.46,16125.33,16175.09,
2024. 4. 15 오후 4:00:00,16276.47,16295.27,15863.88,15885.02,
2024. 4. 16 오후 4:00:00,15856.38,15965.79,15822.02,15865.25,
2024. 4. 17 오후 4:00:00,15942.29,15957.03,15654.51,15683.37,
2024. 4. 18 오후 4:00:00,15705.7,15786.12,15587.5,15601.5,
2024. 4. 19 오후 4:00:00,15547.1,15576.7,15222.78,15282.01,
2024. 4. 22 오후 4:00:00,15396.13,15539,15265.66,15451.31,
2024. 4. 23 오후 4:00:00,15525.55,15730.35,15510.59,15696.64,
2024. 4. 24 오후 4:00:00,15805.6,15839,15634.44,15712.75,
2024. 4. 25 오후 4:00:00,15375.26,15644.51,15343.91,15611.76,
2024. 4. 26 오후 4:00:00,15821.34,15981,15770.72,15927.9,
2024. 4. 29 오후 4:00:00,16007,16021.5,15885.89,15983.08,
2024. 4. 30 오후 4:00:00,15920.89,15979.36,15655.67,15657.82,
2024. 5. 1 오후 4:00:00,15646.09,15926.22,15557.64,15605.48,
2024. 5. 2 오후 4:00:00,15758.11,15862.79,15604.73,15840.96,
2024. 5. 3 오후 4:00:00,16147.48,16204.71,16068.34,16156.33,
2024. 5. 6 오후 4:00:00,16208.54,16350.08,16197.86,16349.25,
2024. 5. 7 오후 4:00:00,16358.34,16397.39,16303.84,16332.56,
2024. 5. 8 오후 4:00:00,16226.07,16341.65,16226.07,16302.76,
2024. 5. 9 오후 4:00:00,16323.74,16362.79,16241.98,16346.27,
2024. 5. 10 오후 4:00:00,16389.02,16437.39,16293.52,16340.87,
2024. 5. 13 오후 4:00:00,16400.31,16407.05,16334.86,16388.24,
2024. 5. 14 오후 4:00:00,16391.16,16526.27,16386.44,16511.18,
2024. 5. 15 오후 4:00:00,16601.14,16749.74,16544.09,16742.39,
2024. 5. 16 오후 4:00:00,16738.11,16797.83,16693.45,16698.32,
2024. 5. 17 오후 4:00:00,16708.49,16726.41,16613.84,16685.97,
2024. 5. 20 오후 4:00:00,16702.02,16823.83,16695.69,16794.87,
2024. 5. 21 오후 4:00:00,16736.1,16839.02,16719.97,16832.62,
2024. 5. 22 오후 4:00:00,16839.02,16855.27,16712.09,16801.54,
2024. 5. 23 오후 4:00:00,16996.38,16996.38,16678.37,16736.03,
2024. 5. 24 오후 4:00:00,16786.79,16947.79,16771.58,16920.79,
2024. 5. 28 오후 4:00:00,16988.31,17032.66,16917.51,17019.88,
2024. 5. 29 오후 4:00:00,16879.35,16989.6,16873.97,16920.58,
2024. 5. 30 오후 4:00:00,16878.63,16900.46,16690.36,16737.08,
2024. 5. 31 오후 4:00:00,16771.9,16789.27,16445.54,16735.02,
2024. 6. 3 오후 4:00:00,16865.7,16909.89,16646.43,16828.67,
2024. 6. 4 오후 4:00:00,16823.88,16891.87,16750.39,16857.05,
2024. 6. 5 오후 4:00:00,16974.48,17187.92,16955.56,17187.91,
2024. 6. 6 오후 4:00:00,17204.87,17235.73,17123.59,17173.12,
2024. 6. 7 오후 4:00:00,17124.13,17229.31,17090.04,17133.13,
2024. 6. 10 오후 4:00:00,17083.45,17213.45,17057.34,17192.53,
2024. 6. 11 오후 4:00:00,17160.42,17345.05,17107.99,17343.55,
2024. 6. 12 오후 4:00:00,17502.15,17725.39,17490.64,17608.44,
2024. 6. 13 오후 4:00:00,17715.27,17741.8,17566.32,17667.56,
2024. 6. 14 오후 4:00:00,17621.18,17693.43,17590.8,17688.88,
2024. 6. 17 오후 4:00:00,17697.3,17935.99,17636.36,17857.02,
